Booking Time,User ID,Pick-up Time,Drop-off Time,Seat Count,Vehicle ID
2017-01-01T07:34:00.336Z,2415c8a1-7a20-451a-bd1a-9d41961d883b,2017-01-01T07:50:23.712Z,2017-01-01T08:45:05.904Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T06:54:28.080Z,9a8afc4a-0c9e-4d92-a2ec-b8c64364e2f4,2017-01-01T07:47:57.264Z,2017-01-01T08:54:38.736Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T07:41:24.432Z,9c110cde-bdb3-4ffe-8663-743442cdf689,2017-01-01T07:50:23.712Z,2017-01-01T09:05:52.368Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T06:54:28.368Z,8ae69901-cc9b-4ea5-9b06-f7ef7621318b,2017-01-01T07:29:29.328Z,2017-01-01T09:07:54.768Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T06:57:00.432Z,c53a9050-539e-48d4-bdd8-dccd874995ae,2017-01-01T07:12:42.912Z,2017-01-01T09:07:54.768Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T08:43:14.304Z,79ad0123-8a37-4648-9450-e03618bd92dd,2017-01-01T09:00:51.984Z,2017-01-01T09:11:15.216Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T08:03:41.760Z,8a948633-a7b3-40ce-aa0f-4a6cbe397667,2017-01-01T08:16:10.848Z,2017-01-01T09:28:15.024Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T07:33:59.328Z,7bf4458e-18a0-4386-af3c-894ff4a73018,2017-01-01T08:57:54.144Z,2017-01-01T10:02:15.072Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T08:08:43.008Z,fe45ef23-6fc3-4e12-9837-3a15f8aa5bec,2017-01-01T09:20:26.736Z,2017-01-01T10:16:12.576Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T09:51:53.568Z,d7bb0a96-7fe2-44f6-8a76-c86be42ecfae,2017-01-01T10:19:27.984Z,2017-01-01T10:27:49.536Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T01:09:36.432Z,32ab2730-342a-4863-a756-04f3ae9350de,2017-01-01T01:18:09.792Z,2017-01-01T10:42:43.920Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T10:09:09.360Z,f08ab50a-3096-4153-acc6-af5b78ef76f8,2017-01-01T10:33:36.288Z,2017-01-01T10:49:48.432Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T08:38:16.224Z,575b9b9b-444e-4b1f-a74a-8d0a46ce4317,2017-01-01T09:16:19.920Z,2017-01-01T10:52:44.688Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T09:07:46.992Z,62cae451-175d-4843-8d4d-2b73a8f8ef46,2017-01-01T10:08:48.624Z,2017-01-01T11:07:51.456Z,1,8919b741-eee9-4d96-8649-d5aa95c29a46
2017-01-01T07:46:23.952Z,30abe0e9-fb2a-4b5d-9d78-ccf58bc66278,2017-01-01T08:19:24.096Z,2017-01-01T11:10:48.000Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T10:19:00.768Z,010a725c-bb88-499b-8ad0-312350923fcd,2017-01-01T10:45:38.880Z,2017-01-01T11:28:51.312Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T11:17:55.680Z,bdef6a83-af0a-4bc9-84b5-05412c508af9,2017-01-01T11:24:20.016Z,2017-01-01T11:45:16.560Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T10:19:00.912Z,ffcf12b0-786b-4848-8011-93106248f2cc,2017-01-01T10:42:47.808Z,2017-01-01T11:52:12.432Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T10:55:49.872Z,606eb5df-4e3c-4927-9b2d-d5028970bb19,2017-01-01T11:10:50.160Z,2017-01-01T12:40:08.400Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T11:37:32.448Z,9484f585-bd3f-4e1f-a530-d8635d08c861,2017-01-01T11:41:36.816Z,2017-01-01T12:47:58.704Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T07:02:01.824Z,17a9bc3b-f350-4a69-a82a-467ee9c09af8,2017-01-01T07:39:45.792Z,2017-01-01T12:47:58.704Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
2017-01-01T11:47:27.600Z,b134447f-b93e-4222-a94f-29e3449e2c46,2017-01-01T12:12:38.304Z,2017-01-01T12:52:28.272Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T11:40:03.648Z,6a901388-29ab-4ff8-90cc-d146c4d9f00e,2017-01-01T12:21:39.456Z,2017-01-01T13:28:05.520Z,1,8919b741-eee9-4d96-8649-d5aa95c29a47
2017-01-01T13:42:49.392Z,5f3bcfcb-12c8-4450-b078-f5ec2220d382,2017-01-01T14:03:43.488Z,2017-01-01T14:26:22.560Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a9
2017-01-01T14:12:22.032Z,89ed332d-5bd9-453a-b7c3-f89aefa31005,2017-01-01T14:20:03.120Z,2017-01-01T14:44:41.712Z,1,d6ee24d2-f4b8-4599-b29e-ef1302a6b1a8
